Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
GRCh38_ENSG00000105221,GRCh38_AKT2,44,-0.0153,43,-0.0764,59,0.44354,35,-0.4279,52,0.23867,45,0.03698
GRCh38_ENSG00000105223,GRCh38_PLD3,152,-0.1343,124,-0.5006,409,1.55887,118,-0.5916,118,-0.5343,164,-0.0155
GRCh38_ENSG00000197019,GRCh38_SERTAD1,26,-0.5616,46,0.38671,30,-0.3353,22,-0.9131,38,0.03432,48,0.53664
GRCh38_ENSG00000167565,GRCh38_SERTAD3,28,0.41682,13,-0.8049,17,-0.3310,3,-3.1080,50,1.42799,29,0.67431
GRCh38_ENSG00000090013,GRCh38_BLVRB,56,-0.5993,77,-0.1188,58,-0.5381,94,0.24375,119,0.60788,82,0.00154
GRCh38_ENSG00000160410,GRCh38_SHKBP1,54,-0.0507,56,0.01420,72,0.42109,30,-1.0348,83,0.64226,59,0.10501
GRCh38_ENSG00000090006,GRCh38_LTBP4,33,-0.2939,42,0.07796,26,-0.6535,19,-1.2436,59,0.63486,53,0.63446
GRCh38_ENSG00000086544,GRCh38_ITPKC,40,-1.0368,154,1.36932,42,-0.9759,52,-0.6825,42,-0.9439,82,0.09064
GRCh38_ENSG00000077312,GRCh38_SNRPA,39,0.14161,25,-0.6152,17,-1.0991,27,-0.4754,91,1.62513,35,-0.0447
GRCh38_ENSG00000167578,GRCh38_RAB4B,22,0.28165,24,0.43307,15,-0.3460,10,-1.0158,18,-0.0532,21,0.27517
GRCh38_ENSG00000269858,GRCh38_EGLN2,50,0.12467,26,-0.9639,96,1.22111,41,-0.1955,74,0.77471,36,-0.4909
GRCh38_ENSG00000167600,GRCh38_CYP2S1,5,-1.1814,9,-0.4182,2,-2.2103,14,0.41785,30,1.66986,10,-0.2814
GRCh38_ENSG00000167601,GRCh38_AXL,54,0.41096,16,-1.5911,138,2.12750,35,-0.2999,60,0.57338,22,-1.2006
GRCh38_ENSG00000105323,GRCh38_HNRNPUL1,61,-0.3843,42,-1.0300,122,0.72654,92,0.29781,108,0.52374,74,-0.1090
GRCh38_ENSG00000105329,GRCh38_TGFB1,84,0.25160,43,-0.8495,75,0.06860,34,-1.2389,83,0.24940,106,0.90097
GRCh38_ENSG00000142039,GRCh38_CCDC97,11,-0.6515,18,0.06522,14,-0.3328,21,0.35968,13,-0.4066,19,0.17011
GRCh38_ENSG00000142046,GRCh38_TMEM91,7,-0.6162,6,-1.0011,1,-3.6084,10,-0.1945,8,-0.5646,22,1.58902
GRCh38_ENSG00000248098,GRCh38_BCKDHA,36,-0.1407,28,-0.6081,38,-0.0459,34,-0.2521,36,-0.1367,54,0.66801
GRCh38_ENSG00000105341,GRCh38_DMAC2,19,-0.3084,18,-0.4424,27,0.21029,30,0.47942,33,0.55134,19,-0.3634
GRCh38_ENSG00000267107,GRCh38_PCAT19,31,1.36557,6,-1.2825,25,0.96067,18,0.44620,29,1.21148,2,-3.0967
GRCh38_ENSG00000105388,GRCh38_CEACAM5,12,-2.7869,267,3.10463,37,-1.1628,74,-0.0873,3,-4.6922,15,-2.7593
GRCh38_ENSG00000086548,GRCh38_CEACAM6,49,-1.7181,403,2.17147,106,-0.5634,191,0.42393,16,-3.3556,53,-1.8564
GRCh38_ENSG00000105372,GRCh38_RPS19,1385,-0.2464,1043,-0.7556,1161,-0.5224,1765,0.15897,2045,0.38159,1989,0.44790
GRCh38_ENSG00000105369,GRCh38_CD79A,107,2.49966,22,-0.3984,32,0.26940,37,0.53569,5,-2.3605,4,-3.0443
GRCh38_ENSG00000076928,GRCh38_ARHGEF1,48,0.14564,41,-0.1175,55,0.35244,19,-1.3389,60,0.51198,52,0.34395
GRCh38_ENSG00000105404,GRCh38_RABAC1,227,0.70884,105,-0.5896,293,1.15331,106,-0.5664,200,0.49896,111,-0.5574
GRCh38_ENSG00000105732,GRCh38_ZNF574,21,0.23195,20,0.15682,31,0.92000,5,-2.0677,19,0.06657,20,0.21623
GRCh38_ENSG00000160570,GRCh38_DEDD2,22,-0.7334,58,0.99155,16,-1.1988,25,-0.5456,23,-0.6450,40,0.30763
GRCh38_ENSG00000105723,GRCh38_GSK3A,31,-0.1516,27,-0.4102,56,0.80891,18,-1.0533,39,0.19307,42,0.43957
GRCh38_ENSG00000105722,GRCh38_ERF,15,-0.6741,17,-0.5521,20,-0.2236,25,0.11710,39,0.87307,25,0.13457
GRCh38_ENSG00000079432,GRCh38_CIC,42,0.01530,29,-0.6466,66,0.73931,33,-0.4145,56,0.46818,44,0.09298
GRCh38_ENSG00000079462,GRCh38_PAFAH1B3,12,-0.0009,5,-1.3525,11,-0.1945,13,0.10485,22,1.00160,13,0.19103
GRCh38_ENSG00000105427,GRCh38_CNFN,464,-2.2860,6211,2.56033,1042,-1.0780,1913,-0.1530,232,-3.2989,952,-1.4315
GRCh38_ENSG00000213904,GRCh38_LIPE-AS1,9,-1.2565,46,1.50890,10,-1.1183,18,-0.3001,3,-2.8817,22,0.05140
GRCh38_ENSG00000189377,GRCh38_CXCL17,15,-0.0041,17,0.27784,16,0.14655,9,-0.8352,0,-5.2502,22,0.82945
GRCh38_ENSG00000124466,GRCh38_LYPD3,153,-2.5212,1306,0.93476,687,-0.2582,683,-0.2975,154,-2.5084,1035,0.54342
GRCh38_ENSG00000176531,GRCh38_PHLDB3,26,-0.5569,64,1.03719,48,0.39129,17,-1.2843,14,-1.5255,41,0.22188
GRCh38_ENSG00000105755,GRCh38_ETHE1,37,-0.6475,83,0.75632,47,-0.2599,52,-0.1160,53,-0.0813,50,-0.2164
GRCh38_ENSG00000073050,GRCh38_XRCC1,16,-0.1979,13,-0.5233,11,-0.7076,12,-0.6629,32,0.95751,23,0.55261
GRCh38_ENSG00000167378,GRCh38_IRGQ,27,0.47965,17,-0.2920,20,-0.0516,22,0.11398,22,0.12592,19,-0.1517
GRCh38_ENSG00000124444,GRCh38_ZNF576,13,0.08699,8,-0.8295,15,0.24875,8,-0.8426,11,-0.1518,19,0.88162
GRCh38_ENSG00000131116,GRCh38_ZNF428,31,0.83912,9,-1.2325,44,1.46499,9,-1.1512,31,0.82148,15,-0.4564
GRCh38_ENSG00000011422,GRCh38_PLAUR,57,-0.3826,61,-0.3141,183,1.58760,39,-1.0689,78,0.11502,70,-0.0705
GRCh38_ENSG00000105771,GRCh38_SMG9,38,0.77454,18,-0.5093,26,0.16838,10,-1.4517,37,0.73592,27,0.26536
GRCh38_ENSG00000104783,GRCh38_KCNN4,19,0.23093,39,1.79854,25,0.67664,4,-2.0919,4,-2.1313,10,-0.8831
GRCh38_ENSG00000159871,GRCh38_LYPD5,47,-2.5210,769,2.66682,127,-1.0568,218,-0.2474,26,-3.3721,110,-1.4923
GRCh38_ENSG00000267680,GRCh38_ZNF224,16,0.40934,5,-1.3691,18,0.61064,14,0.32454,12,-0.0541,12,0.02071
GRCh38_ENSG00000167380,GRCh38_ZNF226,19,0.34637,5,-1.5940,13,-0.2286,12,-0.4526,17,0.21183,23,0.90170
GRCh38_ENSG00000073008,GRCh38_PVR,16,-0.6929,16,-0.7858,13,-0.9645,14,-1.0190,53,1.24229,37,0.85817
GRCh38_ENSG00000186567,GRCh38_CEACAM19,10,-1.5929,51,1.08539,17,-0.8055,21,-0.5653,4,-2.9436,39,0.63332
GRCh38_ENSG00000069399,GRCh38_BCL3,47,0.09631,48,0.16033,51,0.24341,34,-0.4208,55,0.35801,40,-0.1603
GRCh38_ENSG00000142273,GRCh38_CBLC,16,-1.4501,69,1.00897,11,-1.9073,29,-0.5879,36,-0.1828,50,0.42773
GRCh38_ENSG00000130202,GRCh38_NECTIN2,91,-0.3010,131,0.31768,148,0.47880,107,-0.0405,122,0.16580,88,-0.4463
GRCh38_ENSG00000130204,GRCh38_TOMM40,56,-0.1416,42,-0.6609,24,-1.4338,42,-0.6402,150,1.53344,72,0.33487
GRCh38_ENSG00000130203,GRCh38_APOE,357,-0.6107,391,-0.5172,2303,2.80490,235,-1.3467,124,-2.2002,409,-0.4941
GRCh38_ENSG00000130208,GRCh38_APOC1,83,-0.8258,115,-0.3724,557,2.53248,119,-0.3091,8,-4.2850,101,-0.6520
GRCh38_ENSG00000104853,GRCh38_CLPTM1,40,-0.2217,45,-0.0219,42,-0.1248,55,0.31957,53,0.22818,41,-0.2125
GRCh38_ENSG00000104856,GRCh38_RELB,46,0.62541,28,-0.1993,27,-0.2299,19,-0.7991,45,0.58886,33,0.13172
GRCh38_ENSG00000104859,GRCh38_CLASRP,34,0.82070,12,-0.8648,13,-0.6382,6,-1.8098,26,0.40495,31,0.95501
GRCh38_ENSG00000142252,GRCh38_GEMIN7,37,0.53074,13,-1.1175,42,0.76241,7,-2.0915,35,0.44973,36,0.71286
GRCh38_ENSG00000007047,GRCh38_MARK4,18,-0.2201,17,-0.3627,23,0.15561,19,-0.1297,19,-0.1329,25,0.40488
GRCh38_ENSG00000104866,GRCh38_PPP1R37,9,-0.6894,16,0.22007,17,0.33287,5,-1.5714,20,0.58460,17,0.43491
GRCh38_ENSG00000104892,GRCh38_KLC3,15,-1.8499,49,-0.0333,27,-0.9539,44,-0.2086,26,-1.0071,81,1.16055
GRCh38_ENSG00000104884,GRCh38_ERCC2,31,0.92235,12,-0.6122,19,0.13514,13,-0.5601,19,0.10774,19,0.16685
GRCh38_ENSG00000104881,GRCh38_PPP1R13L,54,-1.2127,120,0.02311,101,-0.2550,93,-0.4286,89,-0.4467,172,0.84210
GRCh38_ENSG00000012061,GRCh38_ERCC1,32,-0.4534,34,-0.4136,22,-1.0462,26,-0.8352,69,0.76683,63,0.83909
GRCh38_ENSG00000125740,GRCh38_FOSB,3,-2.3063,25,1.00889,29,1.12627,8,-1.0768,16,0.15852,11,-0.5059
GRCh38_ENSG00000125753,GRCh38_VASP,43,-0.4163,47,-0.3222,89,0.76930,44,-0.4273,98,0.92017,50,-0.2361
GRCh38_ENSG00000125741,GRCh38_OPA3,7,-0.9198,8,-0.8432,15,0.17215,12,-0.2394,22,0.77621,17,0.49358
GRCh38_ENSG00000125746,GRCh38_EML2,17,-0.1681,12,-0.7749,9,-1.0644,3,-2.7858,34,0.97989,32,1.32252
GRCh38_ENSG00000125743,GRCh38_SNRPD2,145,-0.2553,110,-0.7539,140,-0.3153,168,-0.0212,317,1.04151,182,0.13469
GRCh38_ENSG00000177051,GRCh38_FBXO46,4,-1.5516,13,-0.0304,13,-0.0776,11,-0.2496,7,-0.8572,20,0.87475
GRCh38_ENSG00000177045,GRCh38_SIX5,25,0.56869,12,-0.6593,18,0.05138,9,-1.1241,18,0.02083,25,0.72354
GRCh38_ENSG00000104936,GRCh38_DMPK,22,0.77693,5,-1.4549,21,0.74803,4,-1.9654,18,0.47471,18,0.66927
GRCh38_ENSG00000185800,GRCh38_DMWD,20,-0.1343,21,-0.1125,6,-1.9246,24,0.18092,27,0.29860,26,0.33423
GRCh38_ENSG00000125755,GRCh38_SYMPK,36,0.15627,35,0.11039,12,-1.5143,11,-1.7719,48,0.63983,46,0.78078
GRCh38_ENSG00000204866,GRCh38_IGFL2,5,-3.4568,123,1.81615,35,-0.6069,51,-0.0578,1,-5.2562,45,-0.3073
GRCh38_ENSG00000268621,GRCh38_IGFL2-AS1,3,-2.8108,29,0.71821,20,0.04163,20,-0.0125,1,-3.9341,25,0.54378
GRCh38_ENSG00000188293,GRCh38_IGFL1,4,-2.4642,14,-0.8964,42,0.96400,28,0.29753,1,-3.7448,35,0.87721
GRCh38_ENSG00000011485,GRCh38_PPP5C,50,0.68349,16,-1.1823,16,-1.0647,16,-1.2181,80,1.52242,39,0.39180
GRCh38_ENSG00000160014,GRCh38_CALM3,104,-0.2505,119,-0.0397,149,0.33490,87,-0.5728,181,0.65379,123,0.02293
GRCh38_ENSG00000105287,GRCh38_PRKD2,102,0.61003,49,-0.6281,101,0.59270,33,-1.2820,74,0.07979,88,0.47891
GRCh38_ENSG00000090372,GRCh38_STRN4,38,0.00975,36,-0.0524,33,-0.2022,17,-1.2802,45,0.29216,51,0.66138
GRCh38_ENSG00000105281,GRCh38_SLC1A5,79,-0.0413,55,-0.6523,51,-0.7122,94,0.27474,91,0.18766,96,0.37514
GRCh38_ENSG00000042753,GRCh38_AP2S1,170,-0.3087,147,-0.5989,327,0.75244,150,-0.5583,330,0.76592,217,0.09693
GRCh38_ENSG00000160007,GRCh38_ARHGAP35,18,-0.9840,18,-1.0731,61,0.93381,44,0.45656,44,0.39039,32,-0.1190
GRCh38_ENSG00000130748,GRCh38_TMEM160,48,0.39802,23,-0.8620,51,0.49273,39,0.05618,52,0.52159,34,-0.1957
GRCh38_ENSG00000130749,GRCh38_ZC3H4,15,-0.3334,18,0.03824,20,0.15387,26,0.71304,18,-0.0098,13,-0.6493
GRCh38_ENSG00000142230,GRCh38_SAE1,54,0.07704,34,-0.7198,30,-0.8515,46,-0.2038,116,1.38411,52,0.01463
GRCh38_ENSG00000257704,GRCh38_INAFM1,21,-0.1413,19,-0.3571,32,0.52803,18,-0.4838,35,0.64316,24,0.05157
GRCh38_ENSG00000197405,GRCh38_C5AR1,8,-0.9843,9,-0.8990,64,2.50613,10,-0.8095,10,-0.6758,13,-0.3488
GRCh38_ENSG00000134815,GRCh38_DHX34,10,-0.0701,8,-0.4192,0,-4.7330,6,-0.8460,15,0.52644,18,1.12178
GRCh38_ENSG00000118162,GRCh38_KPTN,27,1.21938,12,-0.0896,4,-1.6134,5,-1.5545,24,1.02422,13,0.04378
GRCh38_ENSG00000105402,GRCh38_NAPA,87,-0.6752,118,-0.2143,160,0.29835,117,-0.2283,120,-0.1708,165,0.46537
GRCh38_ENSG00000024422,GRCh38_EHD2,120,-0.0926,67,-1.0824,163,0.40195,131,0.05345,224,0.93711,123,-0.0651
GRCh38_ENSG00000105373,GRCh38_NOP53,120,-0.3933,124,-0.3797,190,0.33637,186,0.34912,121,-0.3784,163,0.11853
GRCh38_ENSG00000178980,GRCh38_SELENOW,192,-0.3209,144,-0.8396,195,-0.3014,163,-0.6388,531,1.38710,275,0.32624
GRCh38_ENSG00000105486,GRCh38_LIG1,14,0.34247,4,-1.4782,1,-3.0397,7,-0.6816,35,1.95098,13,0.30063
GRCh38_ENSG00000105483,GRCh38_CARD8,36,1.24708,5,-1.9762,38,1.32061,19,0.22727,17,0.03490,10,-0.9098
GRCh38_ENSG00000142227,GRCh38_EMP3,108,0.51787,35,-1.3204,164,1.23947,67,-0.2809,173,1.34524,45,-1.0334
GRCh38_ENSG00000105438,GRCh38_KDELR1,113,0.49552,57,-0.6574,95,0.19958,26,-1.9141,164,1.13435,99,0.36910
GRCh38_ENSG00000105464,GRCh38_GRIN2D,8,-1.2549,17,-0.0741,25,0.55146,15,-0.2280,13,-0.4810,22,0.47893
GRCh38_ENSG00000105447,GRCh38_GRWD1,52,0.68278,19,-1.0136,15,-1.2393,26,-0.4595,72,1.24594,38,0.20794
GRCh38_ENSG00000105443,GRCh38_CYTH2,44,0.19009,41,0.06026,25,-0.6764,25,-0.7455,39,-0.0152,51,0.55830
GRCh38_ENSG00000088002,GRCh38_SULT2B1,23,-2.1313,236,1.97969,42,-1.2468,58,-0.8488,28,-1.8350,89,-0.1260
GRCh38_ENSG00000063177,GRCh38_RPL18,765,-0.4081,824,-0.3246,754,-0.4309,1040,0.08876,1168,0.26736,1163,0.34326
GRCh38_ENSG00000176920,GRCh38_FUT2,13,-1.1134,53,1.33091,11,-1.3936,30,0.18525,8,-1.8988,25,-0.1818
GRCh38_ENSG00000105552,GRCh38_BCAT2,16,-0.2659,8,-1.2729,14,-0.4638,13,-0.6523,36,1.09185,26,0.74720
GRCh38_ENSG00000087074,GRCh38_PPP1R15A,54,0.01988,85,0.91743,50,-0.0852,29,-1.0252,55,0.06008,48,-0.2125
GRCh38_ENSG00000104805,GRCh38_NUCB1,87,-0.2411,87,-0.2744,126,0.34958,57,-0.9733,133,0.43591,127,0.48633
GRCh38_ENSG00000087088,GRCh38_BAX,53,0.59042,24,-0.7238,28,-0.4166,9,-2.2537,74,1.16665,49,0.63092
GRCh38_ENSG00000087086,GRCh38_FTL,3261,0.06859,1733,-1.0031,6943,1.36191,2458,-0.4215,2457,-0.3807,3403,0.17895
GRCh38_ENSG00000104812,GRCh38_GYS1,16,-0.3756,28,0.53240,13,-0.7204,14,-0.6521,29,0.50265,22,0.12906
GRCh38_ENSG00000183207,GRCh38_RUVBL2,68,0.32000,35,-0.7829,50,-0.1822,44,-0.4064,98,0.91833,62,0.20006
GRCh38_ENSG00000104852,GRCh38_SNRNP70,169,0.89835,65,-0.7122,123,0.35821,48,-1.1993,145,0.63821,107,0.17290
GRCh38_ENSG00000130529,GRCh38_TRPM4,29,-0.3427,19,-1.0211,67,1.05363,19,-1.0558,46,0.41752,46,0.55141
GRCh38_ENSG00000104894,GRCh38_CD37,19,0.28077,13,-0.2940,61,2.46975,6,-1.5612,6,-1.4220,11,-0.6649
GRCh38_ENSG00000104872,GRCh38_PIH1D1,29,-0.1867,25,-0.4507,38,0.24927,44,0.58365,38,0.27639,27,-0.3733
GRCh38_ENSG00000161618,GRCh38_ALDH16A1,37,-0.0766,25,-0.7153,42,0.13986,48,0.42355,40,0.04293,40,0.06570
GRCh38_ENSG00000090554,GRCh38_FLT3LG,17,0.11277,6,-1.4259,39,1.57804,8,-0.9892,10,-0.6643,20,0.52318
GRCh38_ENSG00000142541,GRCh38_RPL13A,1594,-0.2197,1183,-0.7521,1929,0.08424,1785,-0.0456,2034,0.16977,2271,0.46805
GRCh38_ENSG00000142534,GRCh38_RPS11,1003,-0.3308,759,-0.8372,1260,0.03019,1565,0.43894,1324,0.11033,1376,0.22646
GRCh38_ENSG00000104870,GRCh38_FCGRT,99,0.34699,47,-0.8896,366,2.91693,32,-1.4823,38,-1.1556,45,-1.0511
GRCh38_ENSG00000142552,GRCh38_RCN3,28,0.13991,14,-0.9838,97,2.44046,15,-0.9225,48,1.03870,8,-1.9456
GRCh38_ENSG00000142546,GRCh38_NOSIP,58,-0.2727,63,-0.1634,59,-0.2487,59,-0.2738,86,0.35961,81,0.33976
GRCh38_ENSG00000126460,GRCh38_PRRG2,4,-1.6738,8,-0.7116,11,-0.1060,16,0.44090,9,-0.4751,17,0.71481
GRCh38_ENSG00000126458,GRCh38_RRAS,64,-0.0100,33,-1.1229,111,0.91535,42,-0.7263,89,0.53541,76,0.35730
GRCh38_ENSG00000126461,GRCh38_SCAF1,13,-0.4899,23,0.46134,11,-0.7055,4,-2.2141,26,0.59173,24,0.71082
GRCh38_ENSG00000126456,GRCh38_IRF3,79,0.74269,38,-0.4780,26,-1.0343,40,-0.4042,51,0.02895,64,0.50930
GRCh38_ENSG00000126453,GRCh38_BCL2L12,17,0.01759,13,-0.4845,10,-0.8824,16,-0.1375,46,1.67228,14,-0.4110
GRCh38_ENSG00000126457,GRCh38_PRMT1,123,0.60304,36,-1.4047,62,-0.4980,49,-0.9440,219,1.63687,92,0.16524
GRCh38_ENSG00000196961,GRCh38_AP2A1,45,-0.2613,37,-0.6310,71,0.45793,43,-0.3835,88,0.83764,56,0.11684
GRCh38_ENSG00000104973,GRCh38_MED25,25,-0.1816,27,-0.0620,19,-0.6163,26,-0.1554,37,0.45397,31,0.23045
GRCh38_ENSG00000104960,GRCh38_PTOV1,83,0.21486,62,-0.2707,32,-1.2530,56,-0.4561,88,0.31623,96,0.60076
GRCh38_ENSG00000039650,GRCh38_PNKP,20,-0.1737,14,-0.7619,35,0.74215,24,0.15666,38,0.86447,18,-0.4491
GRCh38_ENSG00000204673,GRCh38_AKT1S1,38,-0.0123,28,-0.5217,44,0.21539,32,-0.3337,62,0.77942,40,0.08480
GRCh38_ENSG00000104946,GRCh38_TBC1D17,22,0.05926,22,0.12151,23,0.12106,12,-0.9036,20,-0.0412,25,0.38777
GRCh38_ENSG00000104951,GRCh38_IL4I1,22,0.57067,12,-0.3982,46,1.88629,8,-1.0538,15,0.00255,10,-0.7766
GRCh38_ENSG00000213024,GRCh38_NUP62,68,-0.2390,41,-1.1207,92,0.24665,69,-0.2297,131,0.83970,93,0.34685
GRCh38_ENSG00000169136,GRCh38_ATF5,41,0.53560,28,-0.0912,58,1.12778,15,-1.1419,19,-0.7044,30,0.06976
GRCh38_ENSG00000105053,GRCh38_VRK3,19,-0.1889,22,0.06011,28,0.42487,17,-0.4259,22,0.07810,22,0.08666
GRCh38_ENSG00000131408,GRCh38_NR1H2,44,0.04674,35,-0.3742,44,0.05435,44,0.03429,47,0.14770,46,0.12487
GRCh38_ENSG00000062822,GRCh38_POLD1,11,-0.5627,10,-0.6772,7,-1.1641,9,-0.9895,44,1.77878,19,0.39068
GRCh38_ENSG00000161671,GRCh38_EMC10,35,0.40759,11,-1.5087,97,2.26734,24,-0.1997,20,-0.4580,17,-0.8818
GRCh38_ENSG00000161677,GRCh38_JOSD2,27,-0.3647,25,-0.5307,46,0.50380,21,-0.7844,59,0.90699,38,0.25109
GRCh38_ENSG00000105472,GRCh38_CLEC11A,20,-0.5884,16,-1.0171,88,1.95349,10,-1.6587,43,0.65550,29,-0.0133
GRCh38_ENSG00000167747,GRCh38_C19orf48,21,-0.3198,10,-1.5038,7,-1.8978,25,-0.0617,69,1.65155,31,0.36907
GRCh38_ENSG00000167748,GRCh38_KLK1,5,-2.1344,42,1.53067,10,-1.0169,19,-0.0427,7,-1.4623,18,-0.2138
GRCh38_ENSG00000167754,GRCh38_KLK5,200,-2.0018,1980,2.19719,372,-1.0700,720,-0.0509,189,-2.0816,416,-1.0791
GRCh38_ENSG00000167755,GRCh38_KLK6,6,-3.0029,154,3.07970,7,-2.7167,56,0.40126,5,-3.1159,4,-3.7919
GRCh38_ENSG00000169035,GRCh38_KLK7,120,-3.1396,2969,2.67907,735,-0.4281,888,-0.1461,65,-4.0336,336,-1.8736
GRCh38_ENSG00000129455,GRCh38_KLK8,64,-2.4900,789,1.85277,191,-0.8612,326,-0.0352,71,-2.3318,255,-0.5147
GRCh38_ENSG00000213022,GRCh38_KLK9,4,-3.1329,110,2.82501,14,-1.3531,28,-0.3364,1,-4.7869,15,-1.4286
GRCh38_ENSG00000129451,GRCh38_KLK10,150,-2.3972,1926,2.17043,456,-0.7293,664,-0.1612,153,-2.3626,444,-0.9344
GRCh38_ENSG00000167757,GRCh38_KLK11,33,-3.0261,623,2.02717,127,-1.0356,208,-0.3018,30,-3.1569,205,-0.3663
GRCh38_ENSG00000167759,GRCh38_KLK13,13,-3.0924,330,2.89899,45,-1.2508,90,-0.2031,4,-4.5507,36,-1.8166
GRCh38_ENSG00000186806,GRCh38_VSIG10L,9,-2.0930,125,3.07169,15,-1.3636,29,-0.3844,7,-2.3763,9,-2.4246
GRCh38_ENSG00000105379,GRCh38_ETFB,56,-0.5157,95,0.37040,56,-0.5230,85,0.16142,99,0.38393,69,-0.2365
GRCh38_ENSG00000105374,GRCh38_NKG7,42,0.41976,16,-1.1066,65,1.18762,33,0.02843,25,-0.3920,30,-0.1160
GRCh38_ENSG00000187474,GRCh38_FPR3,11,-0.8189,7,-1.5503,67,2.34422,17,-0.1080,7,-1.3805,16,-0.1965
GRCh38_ENSG00000105568,GRCh38_PPP2R1A,127,-0.2697,122,-0.3730,171,0.20343,80,-1.0756,267,0.95336,179,0.37535
GRCh38_ENSG00000198464,GRCh38_ZNF480,12,-0.3582,12,-0.3984,5,-1.6664,14,-0.1024,28,1.00187,18,0.36778
GRCh38_ENSG00000170906,GRCh38_NDUFA3,102,0.11771,92,-0.0437,73,-0.3953,96,0.03196,124,0.44432,89,-0.1086
GRCh38_ENSG00000105619,GRCh38_TFPT,20,0.61024,14,0.02372,11,-0.2614,9,-0.6126,16,0.27794,14,0.05629
GRCh38_ENSG00000105618,GRCh38_PRPF31,58,0.00876,44,-0.4836,40,-0.5789,44,-0.4820,101,0.92949,68,0.34238
GRCh38_ENSG00000088038,GRCh38_CNOT3,25,-0.0379,16,-0.7664,25,-0.0273,25,-0.0433,34,0.50177,29,0.29570
GRCh38_ENSG00000125505,GRCh38_MBOAT7,33,-0.6248,29,-0.8849,67,0.49846,39,-0.4168,96,1.10862,54,0.18021
GRCh38_ENSG00000170892,GRCh38_TSEN34,24,-0.1106,16,-0.7676,20,-0.3877,21,-0.3208,56,1.29321,28,0.13218
GRCh38_ENSG00000170889,GRCh38_RPS9,620,-0.1682,498,-0.5641,663,-0.0607,760,0.17953,900,0.43640,730,0.11997
GRCh38_ENSG00000167613,GRCh38_LAIR1,26,-0.3595,19,-0.8986,132,2.61282,27,-0.3285,12,-1.5393,21,-0.8271
GRCh38_ENSG00000167615,GRCh38_LENG8,65,0.57529,32,-0.6141,68,0.66170,24,-1.0459,37,-0.3239,58,0.50714
GRCh38_ENSG00000167617,GRCh38_CDC42EP5,23,0.58469,4,-1.9550,56,2.28381,9,-0.9047,26,0.81403,8,-1.1246
GRCh38_ENSG00000186818,GRCh38_LILRB4,28,-0.1588,21,-0.6247,95,1.96693,22,-0.5626,16,-0.9692,28,-0.2222
GRCh38_ENSG00000160439,GRCh38_RDH13,10,-0.9543,31,0.92369,23,0.26674,13,-0.6734,15,-0.3634,19,-0.0612
GRCh38_ENSG00000131037,GRCh38_EPS8L1,32,-1.8934,349,2.77805,55,-1.0777,60,-1.0246,34,-1.7733,54,-1.2984
GRCh38_ENSG00000125503,GRCh38_PPP1R12C,90,0.44943,52,-0.4661,125,1.00376,24,-1.7284,80,0.25761,79,0.30010
GRCh38_ENSG00000105048,GRCh38_TNNT1,25,-0.8694,38,-0.2535,21,-1.1205,33,-0.4812,88,1.16642,54,0.44959
GRCh38_ENSG00000105063,GRCh38_PPP6R1,77,0.12298,60,-0.3092,92,0.40957,58,-0.3723,93,0.41943,73,0.02950
GRCh38_ENSG00000133265,GRCh38_HSPBP1,20,-0.7924,34,0.00017,28,-0.2804,26,-0.4582,69,1.21451,33,-0.0210
GRCh38_ENSG00000108107,GRCh38_RPL28,1630,-0.1701,1303,-0.5753,1753,-0.0539,1379,-0.4792,2280,0.37212,2370,0.58899
GRCh38_ENSG00000108106,GRCh38_UBE2S,51,-0.0573,30,-0.9216,34,-0.6802,44,-0.3211,166,2.03438,42,-0.4204
GRCh38_ENSG00000063241,GRCh38_ISOC2,63,1.10640,19,-0.9428,27,-0.3092,13,-1.4896,71,1.31775,34,0.07432
GRCh38_ENSG00000090971,GRCh38_NAT14,22,0.72504,11,-0.3841,22,0.67094,6,-1.3569,28,1.09031,12,-0.3355
GRCh38_ENSG00000218891,GRCh38_ZNF579,21,1.03542,5,-1.1270,4,-1.6116,7,-0.7532,20,0.96096,14,0.45284
GRCh38_ENSG00000179943,GRCh38_FIZ1,8,-0.5778,10,-0.4329,12,-0.0934,9,-0.4825,22,0.95486,15,0.33668
GRCh38_ENSG00000171443,GRCh38_ZNF524,26,0.38975,22,0.15936,21,0.03306,12,-0.8807,15,-0.4779,25,0.38702
GRCh38_ENSG00000213015,GRCh38_ZNF580,43,0.59943,22,-0.5126,31,0.04014,18,-0.8279,30,0.01470,38,0.51551
GRCh38_ENSG00000171425,GRCh38_ZNF581,16,0.04007,6,-1.4572,21,0.45697,20,0.49790,20,0.41455,15,-0.0570
GRCh38_ENSG00000063244,GRCh38_U2AF2,18,-0.4166,22,-0.1429,35,0.61492,24,-0.0043,31,0.41159,21,-0.2505
GRCh38_ENSG00000063245,GRCh38_EPN1,119,-0.0088,91,-0.4859,87,-0.5119,90,-0.5046,183,0.68966,150,0.48549
