Feature
598,GRCh38_ENSG00000214376
599,GRCh38_ENSG00000172534
600,GRCh38_ENSG00000100938
601,GRCh38_ENSG00000285077
602,GRCh38_ENSG00000140943
603,GRCh38_ENSG00000272109
604,GRCh38_ENSG00000259605
605,GRCh38_ENSG00000244165
606,GRCh38_ENSG00000163689
607,GRCh38_ENSG00000183798
608,GRCh38_ENSG00000104826
609,GRCh38_ENSG00000102096
610,GRCh38_ENSG00000023572
611,GRCh38_ENSG00000164976
612,GRCh38_ENSG00000106070
613,GRCh38_ENSG00000168476
614,GRCh38_ENSG00000176619
615,GRCh38_ENSG00000155463
616,GRCh38_ENSG00000230266
617,GRCh38_ENSG00000166813
618,GRCh38_ENSG00000143217
619,GRCh38_ENSG00000275857
620,GRCh38_ENSG00000119943
621,GRCh38_ENSG00000235453
622,GRCh38_ENSG00000144837
623,GRCh38_ENSG00000263335
624,GRCh38_ENSG00000276968
625,GRCh38_ENSG00000136213
626,GRCh38_ENSG00000148297
627,GRCh38_ENSG00000254369
628,GRCh38_ENSG00000272966
629,GRCh38_ENSG00000211637
630,GRCh38_ENSG00000120526
631,GRCh38_ENSG00000071994
632,GRCh38_ENSG00000007923
633,GRCh38_ENSG00000166189
634,GRCh38_ENSG00000126217
635,GRCh38_ENSG00000230825
636,GRCh38_ENSG00000215788
637,GRCh38_ENSG00000140577
638,GRCh38_ENSG00000100726
639,GRCh38_ENSG00000147437
640,GRCh38_ENSG00000074660
641,GRCh38_ENSG00000163931
642,GRCh38_ENSG00000280241
643,GRCh38_ENSG00000204351
644,GRCh38_ENSG00000167680
645,GRCh38_ENSG00000070413
646,GRCh38_ENSG00000099326
647,GRCh38_ENSG00000229694
648,GRCh38_ENSG00000272832
649,GRCh38_ENSG00000116863
650,GRCh38_ENSG00000157873
651,GRCh38_ENSG00000170075
652,GRCh38_ENSG00000146477
653,GRCh38_ENSG00000280434
654,GRCh38_ENSG00000070476
655,GRCh38_ENSG00000089820
656,GRCh38_ENSG00000277050
657,GRCh38_ENSG00000107672
658,GRCh38_ENSG00000265190
659,GRCh38_ENSG00000140853
660,GRCh38_ENSG00000101883
661,GRCh38_ENSG00000179133
662,GRCh38_ENSG00000146839
663,GRCh38_ENSG00000233429
664,GRCh38_ENSG00000104835
665,GRCh38_ENSG00000188676
666,GRCh38_ENSG00000223704
667,GRCh38_ENSG00000158864
668,GRCh38_ENSG00000214226
669,GRCh38_ENSG00000261542
670,GRCh38_ENSG00000135750
671,GRCh38_ENSG00000105705
672,GRCh38_ENSG00000187796
673,GRCh38_ENSG00000128739
674,GRCh38_ENSG00000173418
675,GRCh38_ENSG00000286451
676,GRCh38_ENSG00000197530
677,GRCh38_ENSG00000198911
678,GRCh38_ENSG00000196498
679,GRCh38_ENSG00000167766
680,GRCh38_ENSG00000162571
681,GRCh38_ENSG00000176248
682,GRCh38_ENSG00000229278
683,GRCh38_ENSG00000102309
684,GRCh38_ENSG00000267871
685,GRCh38_ENSG00000158292
686,GRCh38_ENSG00000232912
687,GRCh38_ENSG00000260001
688,GRCh38_ENSG00000140287
689,GRCh38_ENSG00000064932
690,GRCh38_ENSG00000271252
691,GRCh38_ENSG00000287784
692,GRCh38_ENSG00000132740
693,GRCh38_ENSG00000173653
694,GRCh38_ENSG00000278376
695,GRCh38_ENSG00000273117
696,GRCh38_ENSG00000204584
697,GRCh38_ENSG00000184985
698,GRCh38_ENSG00000184840
699,GRCh38_ENSG00000142686
700,GRCh38_ENSG00000240137
701,GRCh38_ENSG00000197879
702,GRCh38_ENSG00000197863
703,GRCh38_ENSG00000187957
704,GRCh38_ENSG00000168427
705,GRCh38_ENSG00000230724
706,GRCh38_ENSG00000104980
707,GRCh38_ENSG00000147889
708,GRCh38_ENSG00000136146
709,GRCh38_ENSG00000181392
710,GRCh38_ENSG00000163825
711,GRCh38_ENSG00000170468
712,GRCh38_ENSG00000184154
713,GRCh38_ENSG00000086062
714,GRCh38_ENSG00000105220
715,GRCh38_ENSG00000186501
716,GRCh38_ENSG00000103876
717,GRCh38_ENSG00000168487
718,GRCh38_ENSG00000148200
719,GRCh38_ENSG00000125910
720,GRCh38_ENSG00000245812
721,GRCh38_ENSG00000011083
722,GRCh38_ENSG00000142082
723,GRCh38_ENSG00000104660
724,GRCh38_ENSG00000185324
725,GRCh38_ENSG00000140488
726,GRCh38_ENSG00000278493
727,GRCh38_ENSG00000159251
728,GRCh38_ENSG00000131323
729,GRCh38_ENSG00000273437
730,GRCh38_ENSG00000125977
731,GRCh38_ENSG00000238120
732,GRCh38_ENSG00000110917
733,GRCh38_ENSG00000008300
734,GRCh38_ENSG00000226644
735,GRCh38_ENSG00000268564
736,GRCh38_ENSG00000232679
737,GRCh38_ENSG00000169507
738,GRCh38_ENSG00000288095
739,GRCh38_ENSG00000128268
740,GRCh38_ENSG00000244242
741,GRCh38_ENSG00000104142
742,GRCh38_ENSG00000187566
743,GRCh38_ENSG00000061273
744,GRCh38_ENSG00000106976
745,GRCh38_ENSG00000225062
746,GRCh38_ENSG00000170801
747,GRCh38_ENSG00000272186
748,GRCh38_ENSG00000287539
749,GRCh38_ENSG00000237852
750,GRCh38_ENSG00000133063
751,GRCh38_ENSG00000241322
752,GRCh38_ENSG00000164306
753,GRCh38_ENSG00000132661
754,GRCh38_ENSG00000164093
755,GRCh38_ENSG00000272335
756,GRCh38_ENSG00000158373
757,GRCh38_ENSG00000128709
758,GRCh38_ENSG00000261817
759,GRCh38_ENSG00000100567
760,GRCh38_ENSG00000225762
761,GRCh38_ENSG00000101181
762,GRCh38_ENSG00000015676
763,GRCh38_ENSG00000153789
764,GRCh38_ENSG00000221923
765,GRCh38_ENSG00000169410
766,GRCh38_ENSG00000131409
767,GRCh38_ENSG00000205356
768,GRCh38_ENSG00000141644
769,GRCh38_ENSG00000181016
770,GRCh38_ENSG00000277945
771,GRCh38_ENSG00000276180
772,GRCh38_ENSG00000100867
773,GRCh38_ENSG00000132793
774,GRCh38_ENSG00000087302
775,GRCh38_ENSG00000124602
776,GRCh38_ENSG00000260740
777,GRCh38_ENSG00000110844
778,GRCh38_ENSG00000120437
779,GRCh38_ENSG00000179846
780,GRCh38_ENSG00000186281
781,GRCh38_ENSG00000006606
782,GRCh38_ENSG00000162367
783,GRCh38_ENSG00000159314
784,GRCh38_ENSG00000014641
785,GRCh38_ENSG00000179859
786,GRCh38_ENSG00000267321
787,GRCh38_ENSG00000281207
788,GRCh38_ENSG00000198933
789,GRCh38_ENSG00000064201
790,GRCh38_ENSG00000276923
791,GRCh38_ENSG00000150756
792,GRCh38_ENSG00000137857
793,GRCh38_ENSG00000173599
794,GRCh38_ENSG00000270096
795,GRCh38_ENSG00000284602
796,GRCh38_ENSG00000025770
797,GRCh38_ENSG00000067191
798,GRCh38_ENSG00000251322
799,GRCh38_ENSG00000080815
800,GRCh38_ENSG00000233901
801,GRCh38_ENSG00000124228
802,GRCh38_ENSG00000258365
803,GRCh38_ENSG00000168995
804,GRCh38_ENSG00000285875
805,GRCh38_ENSG00000109099
806,GRCh38_ENSG00000162461
807,GRCh38_ENSG00000184634
808,GRCh38_ENSG00000134287
809,GRCh38_ENSG00000230074
810,GRCh38_ENSG00000178172
811,GRCh38_ENSG00000070371
812,GRCh38_ENSG00000185085
813,GRCh38_ENSG00000140104
814,GRCh38_ENSG00000159197
815,GRCh38_ENSG00000010310
816,GRCh38_ENSG00000082781
817,GRCh38_ENSG00000167487
818,GRCh38_ENSG00000170745
819,GRCh38_ENSG00000254337
820,GRCh38_ENSG00000104081
821,GRCh38_ENSG00000160447
