Feature,Normalized.Dispersion
GRCh38_ENSG00000229228,0.8404738151880681
GRCh38_ENSG00000162946,1.373757656720549
GRCh38_ENSG00000116991,-0.7071319343930369
GRCh38_ENSG00000212916,2.0605578163265177
GRCh38_ENSG00000135778,-0.5724261887579785
GRCh38_ENSG00000135749,-0.13000747400024315
GRCh38_ENSG00000143674,-1.1402497741383761
GRCh38_ENSG00000135750,-1.869872134649738
GRCh38_ENSG00000183780,0.08603070544127157
GRCh38_ENSG00000273367,-0.6362047379252872
GRCh38_ENSG00000231663,-0.018747972437746646
GRCh38_ENSG00000168275,1.4257637409190296
GRCh38_ENSG00000059588,1.3243281302714172
GRCh38_ENSG00000231768,NaN
GRCh38_ENSG00000286210,3.3263094412494305
GRCh38_ENSG00000287633,NaN
GRCh38_ENSG00000168264,-1.7736341736722498
GRCh38_ENSG00000228830,NaN
GRCh38_ENSG00000228044,3.0180333861858335
GRCh38_ENSG00000241475,0.8427613483767356
GRCh38_ENSG00000230628,-0.3433271533610041
GRCh38_ENSG00000282097,NaN
GRCh38_ENSG00000227630,-1.375688311873629
GRCh38_ENSG00000238005,5.68001573362812
GRCh38_ENSG00000258082,NaN
GRCh38_ENSG00000280587,0.62019082493521
GRCh38_ENSG00000273416,1.0875206957010541
GRCh38_ENSG00000173726,0.04358405186802671
GRCh38_ENSG00000188739,-0.8663995035204214
GRCh38_ENSG00000054267,-0.25443073302219077
GRCh38_ENSG00000152904,2.1039022657565503
GRCh38_ENSG00000285053,NaN
GRCh38_ENSG00000285177,NaN
GRCh38_ENSG00000284770,-0.13663974090932954
GRCh38_ENSG00000162885,-0.8428557256953516
GRCh38_ENSG00000168243,0.7422843741586619
GRCh38_ENSG00000143669,-0.3893576815286446
GRCh38_ENSG00000229291,NaN
GRCh38_ENSG00000116962,-0.9938254083561113
GRCh38_ENSG00000077585,0.8737319570840582
GRCh38_ENSG00000086619,-0.22916408290070026
GRCh38_ENSG00000186197,-0.6972564726624289
GRCh38_ENSG00000116977,-0.8028766941402071
GRCh38_ENSG00000223776,1.1324970638711522
GRCh38_ENSG00000273058,-1.912195247344915
GRCh38_ENSG00000230325,0.2367357142368842
GRCh38_ENSG00000119285,1.1331903058513597
GRCh38_ENSG00000077522,-2.124348748564625
GRCh38_ENSG00000116984,-0.4053186878196179
GRCh38_ENSG00000198626,0.5788873940412788
GRCh38_ENSG00000116996,NaN
GRCh38_ENSG00000270188,NaN
GRCh38_ENSG00000215808,-0.43639323166058847
GRCh38_ENSG00000259776,NaN
GRCh38_ENSG00000133019,NaN
GRCh38_ENSG00000233355,-0.6492760446455963
GRCh38_ENSG00000155816,NaN
GRCh38_ENSG00000180875,0.5387088330974897
GRCh38_ENSG00000091483,-0.6836688642990071
GRCh38_ENSG00000117009,-0.4706394893655909
GRCh38_ENSG00000054277,0.3406300033945581
GRCh38_ENSG00000203668,0.6800588259476034
GRCh38_ENSG00000287513,NaN
GRCh38_ENSG00000162843,NaN
GRCh38_ENSG00000174371,-0.43443051832277296
GRCh38_ENSG00000180287,-0.9216781821403931
GRCh38_ENSG00000224525,NaN
GRCh38_ENSG00000143702,0.11296308832303983
GRCh38_ENSG00000054282,0.7198117786029511
GRCh38_ENSG00000117020,-0.3725955647292799
GRCh38_ENSG00000236031,NaN
GRCh38_ENSG00000179456,-1.1769218261300776
GRCh38_ENSG00000035687,-0.7689222069861238
GRCh38_ENSG00000179397,0.6590443475043682
GRCh38_ENSG00000121644,-0.5042515227046299
GRCh38_ENSG00000282317,4.00217507347283
GRCh38_ENSG00000287601,NaN
GRCh38_ENSG00000203667,6.309932236078097
GRCh38_ENSG00000153187,1.1707715453629415
GRCh38_ENSG00000272195,-1.4352702485572804
GRCh38_ENSG00000203666,1.2708746955796835
GRCh38_ENSG00000162849,0.29423428233541404
GRCh38_ENSG00000231612,NaN
GRCh38_ENSG00000185420,4.816570927394605
GRCh38_ENSG00000162851,-1.0991924038261842
GRCh38_ENSG00000162852,-1.231348400224924
GRCh38_ENSG00000260698,-0.17642846880258786
GRCh38_ENSG00000143653,0.2569490792465185
GRCh38_ENSG00000260855,NaN
GRCh38_ENSG00000227953,-0.8207775738632359
GRCh38_ENSG00000153207,-0.13583347650462435
GRCh38_ENSG00000197472,NaN
GRCh38_ENSG00000277462,-0.4949283275741726
GRCh38_ENSG00000188295,0.2103989310710354
GRCh38_ENSG00000221953,NaN
GRCh38_ENSG00000196418,4.262569441308408
GRCh38_ENSG00000259865,-1.052561991096041
GRCh38_ENSG00000232347,1.904811213748504
GRCh38_ENSG00000162714,-0.3275867390361483
GRCh38_ENSG00000162711,0.1935748849500868
GRCh38_ENSG00000169224,1.6981681076550592
GRCh38_ENSG00000162722,10.837822131937328
GRCh38_ENSG00000203663,2.0886779238177504
GRCh38_ENSG00000198128,NaN
GRCh38_ENSG00000196071,-1.5350960971308207
GRCh38_ENSG00000171180,NaN
GRCh38_ENSG00000175137,-0.7618926156448912
GRCh38_ENSG00000171161,-1.0979932918398765
GRCh38_ENSG00000171163,8.53240753656687
GRCh38_ENSG00000227237,NaN
GRCh38_ENSG00000185220,-1.1967255603986524
GRCh38_ENSG00000184731,-1.4503383757565276
GRCh38_ENSG00000035115,-0.0517135832477946
GRCh38_ENSG00000143727,0.41491153551007826
GRCh38_ENSG00000189292,-0.17128900052816667
GRCh38_ENSG00000228643,NaN
GRCh38_ENSG00000151353,-0.27246033146615495
GRCh38_ENSG00000235688,NaN
GRCh38_ENSG00000172554,NaN
GRCh38_ENSG00000231482,NaN
GRCh38_ENSG00000115705,0.7344650389944204
GRCh38_ENSG00000130508,-1.496616400937464
GRCh38_ENSG00000234929,NaN
GRCh38_ENSG00000032389,-0.4020814917664855
GRCh38_ENSG00000224885,NaN
GRCh38_ENSG00000171853,0.10658854423489293
GRCh38_ENSG00000271868,NaN
GRCh38_ENSG00000182551,-1.053442973149231
GRCh38_ENSG00000235078,NaN
GRCh38_ENSG00000242282,-1.221755871641116
GRCh38_ENSG00000171865,0.4326379468738519
GRCh38_ENSG00000234171,-1.445806924402644
GRCh38_ENSG00000287126,0.8066032860131767
GRCh38_ENSG00000171863,-1.3783670393485714
GRCh38_ENSG00000118004,1.0322689565641583
GRCh38_ENSG00000214866,NaN
GRCh38_ENSG00000176887,0.9577066982234432
GRCh38_ENSG00000232044,-0.76766463961104
GRCh38_ENSG00000205837,-1.7142554592605341
GRCh38_ENSG00000225964,-1.2823261791201332
GRCh38_ENSG00000134326,-1.3170606383463304
GRCh38_ENSG00000134321,0.2663305956130322
GRCh38_ENSG00000271947,NaN
GRCh38_ENSG00000228203,-1.5482718251948806
GRCh38_ENSG00000151692,26.136892809899408
GRCh38_ENSG00000272002,-0.38086551786935363
GRCh38_ENSG00000229727,0.09389237579513261
GRCh38_ENSG00000287119,13.058813301857283
GRCh38_ENSG00000230515,-2.8959486192801873
GRCh38_ENSG00000235576,-1.490153877436594
GRCh38_ENSG00000235665,1.3201498258558773
GRCh38_ENSG00000236790,0.07849471139071008
GRCh38_ENSG00000236008,-3.24560382858453
GRCh38_ENSG00000235092,2.323377053037593
GRCh38_ENSG00000115738,-0.38802337484907184
GRCh38_ENSG00000134313,-0.1827562833663734
GRCh38_ENSG00000143797,16.743681145992788
GRCh38_ENSG00000242136,NaN
GRCh38_ENSG00000261104,-1.381522478035864
GRCh38_ENSG00000244310,-1.2585392206490669
GRCh38_ENSG00000151693,1.3891188824267209
GRCh38_ENSG00000119185,4.59244135467219
GRCh38_ENSG00000119203,-0.4133020580892981
GRCh38_ENSG00000134330,-1.0356707779059946
GRCh38_ENSG00000151694,0.9239967845171376
GRCh38_ENSG00000271855,0.0414930209547485
GRCh38_ENSG00000134308,-1.175443116743432
GRCh38_ENSG00000243491,-0.1037307828686319
GRCh38_ENSG00000115750,2.87390298272486
GRCh38_ENSG00000269973,0.4941588509735162
GRCh38_ENSG00000134317,29.87413634176719
GRCh38_ENSG00000260077,1.817977754406748
GRCh38_ENSG00000172059,8.417527083686899
GRCh38_ENSG00000271787,1.0983982546502846
GRCh38_ENSG00000205795,-0.8749830061599799
GRCh38_ENSG00000171848,0.8320824264439496
GRCh38_ENSG00000285872,3.228007258906806
GRCh38_ENSG00000115756,-1.6129594809134846
GRCh38_ENSG00000115758,-0.3636821040678966
GRCh38_ENSG00000257135,0.49734099790491487
GRCh38_ENSG00000115761,0.9792903080216773
GRCh38_ENSG00000243819,0.6265114253843345
GRCh38_ENSG00000143882,-0.18230799256077923
GRCh38_ENSG00000272275,-4.084530248453119
GRCh38_ENSG00000143870,-0.20399845096484484
GRCh38_ENSG00000271952,NaN
GRCh38_ENSG00000162975,-1.026508677562395
GRCh38_ENSG00000162976,1.8545325821286012
GRCh38_ENSG00000134318,3.441414516723135
GRCh38_ENSG00000169016,3.753917462924892
GRCh38_ENSG00000196208,0.022716274223056283
GRCh38_ENSG00000169006,NaN
GRCh38_ENSG00000134324,0.5533073564317593
GRCh38_ENSG00000224184,NaN
GRCh38_ENSG00000286427,NaN
GRCh38_ENSG00000071575,1.388669683566544
GRCh38_ENSG00000230448,NaN
GRCh38_ENSG00000162981,1.154768192230924
GRCh38_ENSG00000151779,1.1012130634615191
GRCh38_ENSG00000079785,0.3510726325814413
GRCh38_ENSG00000233718,NaN
GRCh38_ENSG00000223850,-0.9461771743421205
GRCh38_ENSG00000134323,-0.24449378694058024
GRCh38_ENSG00000236289,NaN
GRCh38_ENSG00000197872,-0.18460193523676932
GRCh38_ENSG00000214842,-1.0464090265522692
GRCh38_ENSG00000163032,0.6429732753304632
GRCh38_ENSG00000163029,-1.4385036682174543
GRCh38_ENSG00000178295,0.7890947986252508
GRCh38_ENSG00000151379,NaN
GRCh38_ENSG00000170745,-1.7899830699607584
GRCh38_ENSG00000260331,-1.4214866686886616
GRCh38_ENSG00000240857,-0.8006131888948759
GRCh38_ENSG00000224626,NaN
GRCh38_ENSG00000287284,NaN
GRCh38_ENSG00000236204,0.7301756322724187
GRCh38_ENSG00000143867,-1.1590141408441006
GRCh38_ENSG00000228784,0.45264908317784486
GRCh38_ENSG00000183891,38.373023371683246
GRCh38_ENSG00000118965,11.499485442966453
GRCh38_ENSG00000227210,-1.6998523354340267
GRCh38_ENSG00000132031,2.05497324384701
GRCh38_ENSG00000068697,-0.817581304256327
GRCh38_ENSG00000223734,NaN
GRCh38_ENSG00000115884,-1.2062275106431177
GRCh38_ENSG00000055917,-0.18517180036014066
GRCh38_ENSG00000143878,-0.5265879449770614
GRCh38_ENSG00000118960,0.7859131439843515
GRCh38_ENSG00000269976,-0.19096972078691832
GRCh38_ENSG00000231948,5.431787612481222
GRCh38_ENSG00000143869,0.8351865192786989
GRCh38_ENSG00000270100,-1.2245857714278203
GRCh38_ENSG00000118961,0.8724767577710273
GRCh38_ENSG00000084674,NaN
GRCh38_ENSG00000218819,NaN
GRCh38_ENSG00000119771,1.0719587309853844
GRCh38_ENSG00000283031,-1.2131871753765666
GRCh38_ENSG00000119778,-0.6739362194852732
GRCh38_ENSG00000173960,1.14028859243285
GRCh38_ENSG00000205639,-0.8811753269646153
GRCh38_ENSG00000163026,0.5440588729405639
GRCh38_ENSG00000119782,0.6585215798378936
GRCh38_ENSG00000115128,-1.5968085884194476
GRCh38_ENSG00000219626,12.589637362139985
GRCh38_ENSG00000115129,1.4862062974904018
GRCh38_ENSG00000176732,-1.0072671751393718
GRCh38_ENSG00000186453,NaN
GRCh38_ENSG00000223754,NaN
GRCh38_ENSG00000198399,2.6721944580079966
GRCh38_ENSG00000242628,4.616575319967142
GRCh38_ENSG00000286829,NaN
GRCh38_ENSG00000084676,-0.5061674839814603
GRCh38_ENSG00000184924,4.547951371087352
GRCh38_ENSG00000138092,0.7878826929903107
GRCh38_ENSG00000138031,22.046307356635506
GRCh38_ENSG00000271936,0.23273069975527916
GRCh38_ENSG00000115137,3.131508731908864
GRCh38_ENSG00000224165,-0.8852315389709025
GRCh38_ENSG00000084710,1.1269224521297125
GRCh38_ENSG00000115138,-0.269412252880742
GRCh38_ENSG00000119772,0.6928271786072845
GRCh38_ENSG00000235072,3.1192718515582447
GRCh38_ENSG00000138101,-1.070232763846056
GRCh38_ENSG00000224220,-1.3352847231121172
GRCh38_ENSG00000143970,1.210566261973462
GRCh38_ENSG00000084731,0.7161299928431293
GRCh38_ENSG00000084733,0.542359696897015
GRCh38_ENSG00000157833,-0.8284138061586491
GRCh38_ENSG00000084754,-1.6256313623389675
GRCh38_ENSG00000138029,1.3428225245895908
GRCh38_ENSG00000286707,-1.055360466376213
GRCh38_ENSG00000173567,1.5034393752968145
GRCh38_ENSG00000138018,2.5961220824063065
GRCh38_ENSG00000157856,1.3991557670407522
GRCh38_ENSG00000115155,0.22732232773636013
GRCh38_ENSG00000171303,-0.499417809334335
GRCh38_ENSG00000213699,-0.26634957662298037
GRCh38_ENSG00000115163,0.0002728760311265311
GRCh38_ENSG00000084764,-1.581038839418759
GRCh38_ENSG00000119777,-1.212702388792651
GRCh38_ENSG00000084693,-1.2144673090975235
GRCh38_ENSG00000231636,NaN
GRCh38_ENSG00000272056,0.11104669729669356
GRCh38_ENSG00000272148,NaN
GRCh38_ENSG00000228474,0.08782690957931655
GRCh38_ENSG00000138080,19.453526500568234
GRCh38_ENSG00000138030,-1.1065463692695237
GRCh38_ENSG00000138028,-0.4891941624195067
GRCh38_ENSG00000143994,NaN
GRCh38_ENSG00000138073,-1.5611105501542022
GRCh38_ENSG00000163792,NaN
GRCh38_ENSG00000138074,2.0184408214249263
GRCh38_ENSG00000138085,1.1520263280083092
GRCh38_ENSG00000084774,-1.370865171872971
GRCh38_ENSG00000115194,2.063984332105855
GRCh38_ENSG00000138100,0.2533533441453194
GRCh38_ENSG00000163794,-1.2270392704242863
GRCh38_ENSG00000115204,5.176606374528549
GRCh38_ENSG00000115207,3.206159443180938
GRCh38_ENSG00000234072,-0.37927530812948024
GRCh38_ENSG00000115211,1.963659356088144
GRCh38_ENSG00000115234,-1.3475843120057787
GRCh38_ENSG00000163795,0.44873027020149775
GRCh38_ENSG00000115241,-1.1684912693971345
GRCh38_ENSG00000115216,8.029165913078224
GRCh38_ENSG00000157992,-1.4983580155213465
GRCh38_ENSG00000138002,0.441176017166178
GRCh38_ENSG00000115226,0.36800627320101126
GRCh38_ENSG00000084734,1.0739012671917996
GRCh38_ENSG00000243943,6.222672642798616
GRCh38_ENSG00000176714,5.255236475725953
GRCh38_ENSG00000198522,3.4444504071721074
GRCh38_ENSG00000119760,-1.2479522298493102
GRCh38_ENSG00000163798,-1.082140088198066
GRCh38_ENSG00000243147,-1.3336206922617895
GRCh38_ENSG00000171174,0.004704132712867954
GRCh38_ENSG00000158019,-0.8822285892957034
GRCh38_ENSG00000229951,0.19455308937699756
GRCh38_ENSG00000075426,-0.501506492751219
GRCh38_ENSG00000270640,-1.6909269658181836
GRCh38_ENSG00000270210,-0.7570186358523915
GRCh38_ENSG00000227938,NaN
GRCh38_ENSG00000163803,-0.32803837956010645
GRCh38_ENSG00000226833,-1.7676918071103216
GRCh38_ENSG00000213639,0.35180045382724695
GRCh38_ENSG00000163806,-1.4197593354414646
GRCh38_ENSG00000273233,NaN
GRCh38_ENSG00000171103,-0.27487454740031925
GRCh38_ENSG00000163811,1.5601975234482346
GRCh38_ENSG00000189350,1.0002183761251608
GRCh38_ENSG00000179270,NaN
GRCh38_ENSG00000115295,-1.467505573133387
GRCh38_ENSG00000171094,NaN
GRCh38_ENSG00000233862,NaN
GRCh38_ENSG00000119801,-1.0932456260692396
GRCh38_ENSG00000213626,2.4906899461280774
GRCh38_ENSG00000235997,-1.782806147867434
GRCh38_ENSG00000172954,-0.6927152003516396
GRCh38_ENSG00000162949,NaN
GRCh38_ENSG00000158089,-2.041886220781041
GRCh38_ENSG00000214711,2.868963177183516
GRCh38_ENSG00000013016,-0.1513032803357116
GRCh38_ENSG00000158125,-0.42724335394338203
GRCh38_ENSG00000277893,0.428597012026481
GRCh38_ENSG00000273165,NaN
GRCh38_ENSG00000162959,2.5269437617278916
GRCh38_ENSG00000162961,0.5276276171566757
GRCh38_ENSG00000271228,3.745737656182266
GRCh38_ENSG00000021574,10.000332991886804
GRCh38_ENSG00000272716,0.6612420380579763
GRCh38_ENSG00000152683,-0.8851593555224696
GRCh38_ENSG00000091106,0.44441459624220014
GRCh38_ENSG00000119820,0.11403872329328703
GRCh38_ENSG00000272754,NaN
GRCh38_ENSG00000115760,5.607152470663416
GRCh38_ENSG00000276334,0.18823133819514004
GRCh38_ENSG00000276517,2.055026796856178
GRCh38_ENSG00000274159,1.627401254728001
GRCh38_ENSG00000018699,0.03524357693379582
GRCh38_ENSG00000230876,-0.9467455256232428
GRCh38_ENSG00000236854,NaN
GRCh38_ENSG00000049323,-1.6255667632360842
GRCh38_ENSG00000285577,NaN
GRCh38_ENSG00000152689,26.45537660588129
GRCh38_ENSG00000237133,-0.2222867121828081
GRCh38_ENSG00000119812,2.6819812982617695
GRCh38_ENSG00000260025,-0.4436209809584828
GRCh38_ENSG00000150938,-0.04467869699790224
GRCh38_ENSG00000171055,9.062217985154287
GRCh38_ENSG00000205221,-0.7853455944099572
GRCh38_ENSG00000115808,0.914726215636385
GRCh38_ENSG00000008869,0.2013708804091119
GRCh38_ENSG00000152133,11.138754180286286
GRCh38_ENSG00000055332,0.16587480225049828
GRCh38_ENSG00000218739,3.880096614492321
GRCh38_ENSG00000115816,-1.0736601932622896
GRCh38_ENSG00000272054,1.1303634137202865
GRCh38_ENSG00000003509,5.7851398309866875
GRCh38_ENSG00000115825,0.7975453725895543
GRCh38_ENSG00000115828,0.08343801181477417
GRCh38_ENSG00000236213,2.4829276703967396
GRCh38_ENSG00000163171,-0.6964763487893447
GRCh38_ENSG00000237803,NaN
GRCh38_ENSG00000115841,-0.3078221151804742
GRCh38_ENSG00000138061,2.0585393844120703
GRCh38_ENSG00000232973,3.8695081674357135
GRCh38_ENSG00000119787,-0.8174924513767818
GRCh38_ENSG00000231367,NaN
GRCh38_ENSG00000287313,NaN
GRCh38_ENSG00000143889,0.19061524498572674
GRCh38_ENSG00000143891,1.7332604577059447
GRCh38_ENSG00000232518,NaN
GRCh38_ENSG00000115875,-1.4093980670532051
GRCh38_ENSG00000152147,-1.1606822394063188
GRCh38_ENSG00000163214,-0.3191413344040105
GRCh38_ENSG00000188010,-0.748952097748782
GRCh38_ENSG00000214694,0.2224432117353585
GRCh38_ENSG00000115904,0.4981779774907809
GRCh38_ENSG00000229692,0.4043367173965277
GRCh38_ENSG00000205111,NaN
GRCh38_ENSG00000011566,-1.037222706211603
GRCh38_ENSG00000273035,NaN
GRCh38_ENSG00000231312,0.3248537521964704
GRCh38_ENSG00000152154,-1.0154448455145042
GRCh38_ENSG00000138050,-1.3323084368683762
GRCh38_ENSG00000227028,NaN
GRCh38_ENSG00000183023,1.4011930251992288
GRCh38_ENSG00000287255,-0.527375040892854
GRCh38_ENSG00000234362,NaN
GRCh38_ENSG00000162878,-0.39586111885043435
GRCh38_ENSG00000143924,-1.3391023264775297
GRCh38_ENSG00000115944,2.1798741996767186
GRCh38_ENSG00000171126,0.9392645357058033
GRCh38_ENSG00000057935,-0.5232345299514198
GRCh38_ENSG00000162881,-1.5938695929795754
GRCh38_ENSG00000162882,-1.9436516377218824
GRCh38_ENSG00000224739,NaN
GRCh38_ENSG00000231826,NaN
GRCh38_ENSG00000230587,-0.24676318091521773
GRCh38_ENSG00000286796,NaN
GRCh38_ENSG00000287387,-0.8050607856901232
GRCh38_ENSG00000152518,-0.5490087269180804
GRCh38_ENSG00000279873,NaN
GRCh38_ENSG00000234936,-1.5976033715098243
GRCh38_ENSG00000115970,1.3445382574265006
GRCh38_ENSG00000152527,0.5629861257502076
GRCh38_ENSG00000138036,-1.0378688015369641
GRCh38_ENSG00000138095,-0.5441604833014877
GRCh38_ENSG00000138032,-0.9241864048676736
GRCh38_ENSG00000138078,6.718736862130585
GRCh38_ENSG00000143919,-0.46777681863768955
GRCh38_ENSG00000170577,1.146228017082089
GRCh38_ENSG00000231156,1.287359103736922
GRCh38_ENSG00000205054,1.2658222810999094
GRCh38_ENSG00000068784,-0.8311124087319638
GRCh38_ENSG00000171132,-1.1191445587420632
GRCh38_ENSG00000116016,0.48148269190072396
GRCh38_ENSG00000250565,1.4769287484811624
GRCh38_ENSG00000119729,-0.16786341968775786
GRCh38_ENSG00000151665,-1.0783140869985735
GRCh38_ENSG00000119878,-0.2994122395805683
GRCh38_ENSG00000222005,NaN
GRCh38_ENSG00000171150,0.650361129208287
GRCh38_ENSG00000239332,10.881176403156136
GRCh38_ENSG00000180398,-1.6811482521111318
GRCh38_ENSG00000068724,-1.6999061865118996
GRCh38_ENSG00000239605,NaN
GRCh38_ENSG00000143933,1.7780506072921118
GRCh38_ENSG00000234690,2.9158916964648536
GRCh38_ENSG00000119888,1.335284681875074
GRCh38_ENSG00000095002,-0.5735313709316775
GRCh38_ENSG00000184261,NaN
GRCh38_ENSG00000116062,5.163678991548075
GRCh38_ENSG00000138081,-1.1680356729543102
GRCh38_ENSG00000233230,-0.24415939276474877
GRCh38_ENSG00000230773,-0.03889476101229706
GRCh38_ENSG00000170802,2.063866175386199
GRCh38_ENSG00000272663,-0.9966876042440849
GRCh38_ENSG00000162869,1.4459169266025789
GRCh38_ENSG00000243244,5.793199208796571
GRCh38_ENSG00000068781,NaN
GRCh38_ENSG00000179915,1.3312894370235682
GRCh38_ENSG00000115239,-0.3069566950245584
GRCh38_ENSG00000143942,3.051774743337356
GRCh38_ENSG00000068912,0.6455705847989446
GRCh38_ENSG00000119737,9.015659205409419
GRCh38_ENSG00000068878,-0.42159361128913403
GRCh38_ENSG00000170634,1.0369125739384202
GRCh38_ENSG00000272156,4.150179211613072
GRCh38_ENSG00000177994,NaN
GRCh38_ENSG00000115306,1.566946065348844
GRCh38_ENSG00000228108,NaN
GRCh38_ENSG00000214595,11.294631887546974
GRCh38_ENSG00000285519,NaN
GRCh38_ENSG00000115310,-0.7879582248281913
GRCh38_ENSG00000162994,0.17770400906241554
GRCh38_ENSG00000143947,-1.2784151426932484
GRCh38_ENSG00000085760,-1.0547568415853
GRCh38_ENSG00000240401,2.743663770520139
GRCh38_ENSG00000115355,1.0451598301297464
GRCh38_ENSG00000163001,-0.46956205095662806
GRCh38_ENSG00000275052,1.154434345816057
GRCh38_ENSG00000272606,-0.0685145122698158
GRCh38_ENSG00000138035,2.6188769941419525
GRCh38_ENSG00000115380,0
GRCh38_ENSG00000272180,NaN
GRCh38_ENSG00000055813,1.677556649058879
GRCh38_ENSG00000285755,NaN
GRCh38_ENSG00000028116,4.988028765150574
GRCh38_ENSG00000287875,NaN
GRCh38_ENSG00000115392,-0.2920091761611191
GRCh38_ENSG00000273063,NaN
GRCh38_ENSG00000225226,0.6359405396991398
GRCh38_ENSG00000228590,NaN
GRCh38_ENSG00000119866,0.6851902868794896
GRCh38_ENSG00000115421,0.6702894439378029
GRCh38_ENSG00000162924,1.992440455449672
GRCh38_ENSG00000162927,0.5792170710261569
GRCh38_ENSG00000162928,-1.1803768131393049
GRCh38_ENSG00000162929,0.9585669837325408
GRCh38_ENSG00000212978,-0.18665992642901796
GRCh38_ENSG00000237651,0.6304134275848087
GRCh38_ENSG00000115464,3.6641931795628953
GRCh38_ENSG00000273302,NaN
GRCh38_ENSG00000270820,0.5593602056673709
GRCh38_ENSG00000082898,-0.5309940909516283
GRCh38_ENSG00000170264,-1.5356004602493027
GRCh38_ENSG00000115484,-0.5621726797438267
GRCh38_ENSG00000236498,NaN
GRCh38_ENSG00000173163,-0.4819142909834311
GRCh38_ENSG00000170340,-0.03578267837820273
GRCh38_ENSG00000228541,0.2416611607733475
GRCh38_ENSG00000186889,-2.166438835914196
GRCh38_ENSG00000115504,-0.6833576795407764
GRCh38_ENSG00000231609,NaN
GRCh38_ENSG00000115507,1.1061449446238558
GRCh38_ENSG00000143951,-0.5097442678239233
GRCh38_ENSG00000014641,-1.8055041133202159
GRCh38_ENSG00000169764,8.093171723387695
GRCh38_ENSG00000143952,0.7061449942041899
GRCh38_ENSG00000228079,-2.951394364926555
GRCh38_ENSG00000197329,1.486988812222654
GRCh38_ENSG00000225889,-1.3192086005221753
GRCh38_ENSG00000223935,1.0101521394875
GRCh38_ENSG00000119862,1.8495899199541732
GRCh38_ENSG00000223863,NaN
GRCh38_ENSG00000260101,-0.783293644911731
GRCh38_ENSG00000119844,-0.25793986860754775
GRCh38_ENSG00000179833,2.3896761211745785
GRCh38_ENSG00000234572,NaN
GRCh38_ENSG00000237638,2.771287884287703
GRCh38_ENSG00000115902,4.709192884848653
GRCh38_ENSG00000232613,7.596170607802091
GRCh38_ENSG00000011523,-0.9973716179885135
GRCh38_ENSG00000138069,4.990721205137326
GRCh38_ENSG00000138071,0.15230258287583948
GRCh38_ENSG00000198369,-1.0047764033080395
GRCh38_ENSG00000232693,NaN
GRCh38_ENSG00000204929,3.2120041164841235
GRCh38_ENSG00000235725,NaN
GRCh38_ENSG00000281920,0.4821038214396616
GRCh38_ENSG00000232164,NaN
GRCh38_ENSG00000226819,NaN
GRCh38_ENSG00000143995,-0.36112267237674606
GRCh38_ENSG00000232046,NaN
GRCh38_ENSG00000236780,NaN
GRCh38_ENSG00000143971,63.804471010464255
GRCh38_ENSG00000197223,0.9783949231652196
GRCh38_ENSG00000243667,4.593329251059917
GRCh38_ENSG00000115946,6.045509175243428
GRCh38_ENSG00000221823,-0.43677114182015836
GRCh38_ENSG00000273275,-2.518364254093394
GRCh38_ENSG00000273064,1.9805278600209135
GRCh38_ENSG00000119865,-1.4217577956557494
GRCh38_ENSG00000115956,22.17599049334346
GRCh38_ENSG00000204923,-0.5186207425306986
GRCh38_ENSG00000169621,2.103132797304245
GRCh38_ENSG00000169618,1.0863204022650008
GRCh38_ENSG00000163219,-0.6539638553552454
GRCh38_ENSG00000163217,NaN
GRCh38_ENSG00000183607,NaN
GRCh38_ENSG00000169605,NaN
GRCh38_ENSG00000169604,-0.449267639958079
GRCh38_ENSG00000198380,0.5920409397481627
GRCh38_ENSG00000169599,-0.8622927944973469
GRCh38_ENSG00000115977,1.6051431552704922
GRCh38_ENSG00000196975,-1.426701811119475
GRCh38_ENSG00000087338,0.39251022176483874
GRCh38_ENSG00000124380,7.922202343006442
GRCh38_ENSG00000059728,0.6656245700454564
GRCh38_ENSG00000244617,-0.6939871622952312
GRCh38_ENSG00000179818,-0.7701546555380854
GRCh38_ENSG00000169564,-0.6828500901768414
GRCh38_ENSG00000231327,-1.6467772623675179
GRCh38_ENSG00000115998,-0.14939822034126216
GRCh38_ENSG00000116001,1.4397622157817833
GRCh38_ENSG00000116005,0.1313174277853308
GRCh38_ENSG00000143977,1.3648389855910594
GRCh38_ENSG00000035141,0.5655687749466065
GRCh38_ENSG00000233849,NaN
GRCh38_ENSG00000229229,NaN
GRCh38_ENSG00000163235,0.5113316703130858
GRCh38_ENSG00000075340,0.32154774063711744
GRCh38_ENSG00000152672,NaN
GRCh38_ENSG00000116031,10.159291273170956
GRCh38_ENSG00000116035,-0.25445387616319787
GRCh38_ENSG00000144031,NaN
GRCh38_ENSG00000144043,-0.22418267251862078
GRCh38_ENSG00000124357,10.108283006522614
GRCh38_ENSG00000272735,NaN
GRCh38_ENSG00000124370,-1.759180305491919
GRCh38_ENSG00000124383,0.7079303638919577
GRCh38_ENSG00000124374,-1.0340469462121051
GRCh38_ENSG00000075292,-0.15626342239668903
GRCh38_ENSG00000281195,0.039146742624422796
GRCh38_ENSG00000135636,0.6180105344480101
GRCh38_ENSG00000003137,-1.4981139397320626
GRCh38_ENSG00000144036,-1.1632954491822523
GRCh38_ENSG00000116096,18.18408617309613
GRCh38_ENSG00000135638,-0.7924426558450601
GRCh38_ENSG00000144040,-0.5618174530814395
